2.996400000000000174e-01 -2.166599999999999863e-03
2.976429999999999909e-01 -2.165269999999999955e-03
2.956460000000000199e-01 -2.163949999999999988e-03
2.936489999999999934e-01 -2.162630000000000021e-03
2.916520000000000223e-01 -2.161319999999999995e-03
2.896549999999999958e-01 -2.160009999999999968e-03
2.876580000000000248e-01 -2.158709999999999882e-03
2.856609999999999983e-01 -2.157420000000000171e-03
2.836650000000000005e-01 -2.156130000000000026e-03
2.816679999999999739e-01 -2.154849999999999821e-03
2.796710000000000029e-01 -2.153570000000000050e-03
2.776739999999999764e-01 -2.152299999999999786e-03
2.756770000000000054e-01 -2.151029999999999956e-03
2.736799999999999788e-01 -2.149770000000000066e-03
2.716819999999999791e-01 -2.148520000000000117e-03
2.696850000000000080e-01 -2.147270000000000168e-03
2.676879999999999815e-01 -2.146030000000000160e-03
2.656910000000000105e-01 -2.144790000000000151e-03
2.636939999999999840e-01 -2.143560000000000083e-03
2.616970000000000129e-01 -2.142330000000000016e-03
2.596999999999999864e-01 -2.141109999999999888e-03
2.577030000000000154e-01 -2.139900000000000135e-03
2.557059999999999889e-01 -2.138689999999999949e-03
2.537090000000000178e-01 -2.137490000000000136e-03
2.517119999999999913e-01 -2.136289999999999890e-03
2.497149999999999925e-01 -2.135100000000000019e-03
2.477169999999999928e-01 -2.133910000000000147e-03
2.457199999999999940e-01 -2.132730000000000216e-03
2.437229999999999952e-01 -2.131549999999999851e-03
2.417259999999999964e-01 -2.130379999999999861e-03
2.397289999999999976e-01 -2.129209999999999870e-03
2.377319999999999989e-01 -2.128049999999999820e-03
2.357339999999999991e-01 -2.126900000000000145e-03
2.337370000000000003e-01 -2.125750000000000035e-03
2.317400000000000015e-01 -2.124599999999999926e-03
2.297430000000000028e-01 -2.123460000000000191e-03
2.277460000000000040e-01 -2.122329999999999963e-03
2.257480000000000042e-01 -2.121200000000000169e-03
2.237510000000000054e-01 -2.120069999999999941e-03
2.217540000000000067e-01 -2.118950000000000087e-03
2.197570000000000079e-01 -2.117840000000000174e-03
2.177590000000000081e-01 -2.116729999999999827e-03
2.157620000000000093e-01 -2.115629999999999854e-03
2.137650000000000106e-01 -2.114529999999999882e-03
2.117680000000000118e-01 -2.113429999999999909e-03
2.097700000000000120e-01 -2.112339999999999877e-03
2.077730000000000132e-01 -2.111259999999999786e-03
2.057759999999999867e-01 -2.110180000000000129e-03
2.037779999999999869e-01 -2.109109999999999978e-03
2.017809999999999881e-01 -2.108039999999999827e-03
1.997839999999999894e-01 -2.106970000000000110e-03
1.977859999999999896e-01 -2.105909999999999900e-03
1.957889999999999908e-01 -2.104860000000000064e-03
1.937919999999999920e-01 -2.103809999999999795e-03
1.917939999999999923e-01 -2.102759999999999959e-03
1.897969999999999935e-01 -2.101720000000000064e-03
1.877989999999999937e-01 -2.100680000000000169e-03
1.858019999999999949e-01 -2.099650000000000214e-03
1.838049999999999962e-01 -2.098630000000000200e-03
1.818069999999999964e-01 -2.097599999999999812e-03
1.798099999999999976e-01 -2.096590000000000172e-03
1.778119999999999978e-01 -2.095570000000000158e-03
1.758149999999999991e-01 -2.094560000000000085e-03
1.738169999999999993e-01 -2.093559999999999952e-03
1.718200000000000005e-01 -2.092559999999999820e-03
1.698220000000000007e-01 -2.091570000000000061e-03
1.678250000000000020e-01 -2.090579999999999869e-03
1.658270000000000022e-01 -2.089590000000000111e-03
1.638300000000000034e-01 -2.088609999999999859e-03
1.618320000000000036e-01 -2.087630000000000041e-03
1.598350000000000048e-01 -2.086660000000000164e-03
1.578370000000000051e-01 -2.085699999999999794e-03
1.558400000000000063e-01 -2.084729999999999916e-03
1.538420000000000065e-01 -2.083769999999999980e-03
1.518450000000000077e-01 -2.082819999999999984e-03
1.498470000000000080e-01 -2.081869999999999988e-03
1.478500000000000092e-01 -2.080919999999999992e-03
1.458520000000000094e-01 -2.079979999999999937e-03
1.438550000000000106e-01 -2.079039999999999881e-03
1.418570000000000109e-01 -2.078110000000000200e-03
1.398590000000000111e-01 -2.077180000000000085e-03
1.378620000000000123e-01 -2.076259999999999911e-03
1.358640000000000125e-01 -2.075340000000000171e-03
1.338670000000000138e-01 -2.074419999999999997e-03
1.318689999999999862e-01 -2.073510000000000197e-03
1.298709999999999865e-01 -2.072599999999999963e-03
1.278739999999999877e-01 -2.071700000000000104e-03
1.258759999999999879e-01 -2.070799999999999811e-03
1.238780000000000020e-01 -2.069899999999999952e-03
1.218810000000000032e-01 -2.069010000000000033e-03
1.198830000000000034e-01 -2.068130000000000055e-03
1.178850000000000037e-01 -2.067240000000000136e-03
1.158880000000000049e-01 -2.066360000000000158e-03
1.138900000000000051e-01 -2.065490000000000121e-03
1.118920000000000053e-01 -2.064620000000000084e-03
1.098950000000000066e-01 -2.063750000000000046e-03
1.078970000000000068e-01 -2.062889999999999949e-03
1.058989999999999931e-01 -2.062029999999999853e-03
1.039009999999999934e-01 -2.061170000000000189e-03
1.019039999999999946e-01 -2.060320000000000033e-03
9.990590000000000581e-02 -2.059479999999999818e-03
9.790820000000000078e-02 -2.058630000000000095e-03
9.591040000000000676e-02 -2.057789999999999880e-03
9.391270000000000173e-02 -2.056960000000000038e-03
9.191489999999999383e-02 -2.056130000000000197e-03
8.991709999999999980e-02 -2.055299999999999922e-03
8.791930000000000578e-02 -2.054470000000000081e-03
8.592149999999999788e-02 -2.053650000000000180e-03
8.392370000000000385e-02 -2.052839999999999786e-03
8.192589999999999595e-02 -2.052019999999999886e-03
7.992810000000000192e-02 -2.051219999999999866e-03
7.793029999999999402e-02 -2.050409999999999906e-03
7.593239999999999712e-02 -2.049609999999999887e-03
7.393460000000000309e-02 -2.048809999999999867e-03
7.193670000000000619e-02 -2.048019999999999789e-03
6.993889999999999829e-02 -2.047230000000000143e-03
6.794100000000000139e-02 -2.046440000000000065e-03
6.594319999999999349e-02 -2.045659999999999926e-03
6.394529999999999659e-02 -2.044879999999999788e-03
6.194739999999999969e-02 -2.044100000000000084e-03
5.994950000000000279e-02 -2.043329999999999886e-03
5.795159999999999895e-02 -2.042560000000000122e-03
5.595370000000000205e-02 -2.041789999999999924e-03
5.395579999999999821e-02 -2.041030000000000101e-03
5.195790000000000131e-02 -2.040269999999999844e-03
4.995999999999999747e-02 -2.039519999999999961e-03
4.796199999999999769e-02 -2.038770000000000079e-03
4.596410000000000079e-02 -2.038020000000000196e-03
4.396610000000000101e-02 -2.037279999999999820e-03
4.196819999999999717e-02 -2.036529999999999938e-03
3.997019999999999740e-02 -2.035799999999999936e-03
3.797230000000000050e-02 -2.035059999999999994e-03
3.597430000000000072e-02 -2.034329999999999992e-03
3.397630000000000094e-02 -2.033609999999999932e-03
3.197830000000000117e-02 -2.032879999999999930e-03
2.998030000000000139e-02 -2.032159999999999869e-03
2.798230000000000162e-02 -2.031450000000000183e-03
2.598429999999999837e-02 -2.030730000000000122e-03
2.398629999999999859e-02 -2.030020000000000002e-03
2.198829999999999882e-02 -2.029309999999999881e-03
1.999019999999999964e-02 -2.028610000000000135e-03
1.799219999999999986e-02 -2.027909999999999956e-03
1.599420000000000008e-02 -2.027210000000000210e-03
