0.075465 -0.01 -0.01 2 4 1
0.0774544 -0.00980645 -0.00980645 2 4 1
0.0794446 -0.00961985 -0.00961985 2 4 1
0.0814358 -0.00944416 -0.00944416 2 4 1
0.0834278 -0.00927846 -0.00927846 2 4 1
0.0854204 -0.00911992 -0.00911992 2 4 1
0.0874135 -0.00896809 -0.00896809 2 4 1
0.0894071 -0.00882252 -0.00882252 2 4 1
0.0914012 -0.00868284 -0.00868284 2 4 1
0.0933956 -0.00854868 -0.00854868 2 4 1
0.0953903 -0.0084197 -0.0084197 2 4 1
0.0973853 -0.00829561 -0.00829561 2 4 1
0.0993807 -0.00817612 -0.00817612 2 4 1
0.101376 -0.00806097 -0.00806097 2 4 1
0.103372 -0.00794993 -0.00794993 2 4 1
0.105368 -0.00784276 -0.00784276 2 4 1
0.107364 -0.00773926 -0.00773926 2 4 1
0.109361 -0.00763925 -0.00763925 2 4 1
0.111357 -0.00754253 -0.00754253 2 4 1
0.113354 -0.00744894 -0.00744894 2 4 1
0.115351 -0.00735834 -0.00735834 2 4 1
0.117348 -0.00727056 -0.00727056 2 4 1
0.119345 -0.00718548 -0.00718548 2 4 1
0.121342 -0.00710297 -0.00710297 2 4 1
0.123339 -0.0070229 -0.0070229 2 4 1
0.125337 -0.00694518 -0.00694518 2 4 1
0.127334 -0.00686968 -0.00686968 2 4 1
0.129332 -0.00679632 -0.00679632 2 4 1
0.13133 -0.006725 -0.006725 2 4 1
0.133327 -0.00665563 -0.00665563 2 4 1
0.135325 -0.00658813 -0.00658813 2 4 1
0.137323 -0.00652242 -0.00652242 2 4 1
0.139321 -0.00645843 -0.00645843 2 4 1
0.141319 -0.00639608 -0.00639608 2 4 1
0.143317 -0.00633532 -0.00633532 2 4 1
0.145315 -0.00627609 -0.00627609 2 4 1
0.147313 -0.00621831 -0.00621831 2 4 1
0.149311 -0.00616194 -0.00616194 2 4 1
0.15131 -0.00610692 -0.00610692 2 4 1
0.153308 -0.0060532 -0.0060532 2 4 1
0.155306 -0.00600074 -0.00600074 2 4 1
0.157304 -0.00594948 -0.00594948 2 4 1
0.159303 -0.0058994 -0.0058994 2 4 1
0.161301 -0.00585043 -0.00585043 2 4 1
0.163299 -0.00580255 -0.00580255 2 4 1
0.165298 -0.00575572 -0.00575572 2 4 1
0.167296 -0.0057099 -0.0057099 2 4 1
0.169295 -0.00566506 -0.00566506 2 4 1
0.171293 -0.00562116 -0.00562116 2 4 1
0.173292 -0.00557818 -0.00557818 2 4 1
0.17529 -0.00553608 -0.00553608 2 4 1
0.177289 -0.00549484 -0.00549484 2 4 1
0.179288 -0.00545442 -0.00545442 2 4 1
0.181286 -0.00541481 -0.00541481 2 4 1
0.183285 -0.00537598 -0.00537598 2 4 1
0.185283 -0.0053379 -0.0053379 2 4 1
0.187282 -0.00530056 -0.00530056 2 4 1
0.189281 -0.00526392 -0.00526392 2 4 1
0.19128 -0.00522797 -0.00522797 2 4 1
0.193278 -0.00519269 -0.00519269 2 4 1
0.195277 -0.00515806 -0.00515806 2 4 1
0.197276 -0.00512406 -0.00512406 2 4 1
0.199274 -0.00509067 -0.00509067 2 4 1
0.201273 -0.00505787 -0.00505787 2 4 1
0.203272 -0.00502566 -0.00502566 2 4 1
0.205271 -0.004994 -0.004994 2 4 1
0.20727 -0.0049629 -0.0049629 2 4 1
0.209268 -0.00493232 -0.00493232 2 4 1
0.211267 -0.00490226 -0.00490226 2 4 1
0.213266 -0.00487271 -0.00487271 2 4 1
0.215265 -0.00484365 -0.00484365 2 4 1
0.217264 -0.00481506 -0.00481506 2 4 1
0.219263 -0.00478695 -0.00478695 2 4 1
0.221261 -0.00475928 -0.00475928 2 4 1
0.22326 -0.00473206 -0.00473206 2 4 1
0.225259 -0.00470527 -0.00470527 2 4 1
0.227258 -0.0046789 -0.0046789 2 4 1
0.229257 -0.00465294 -0.00465294 2 4 1
0.231256 -0.00462738 -0.00462738 2 4 1
0.233255 -0.00460221 -0.00460221 2 4 1
0.235254 -0.00457742 -0.00457742 2 4 1
0.237253 -0.00455301 -0.00455301 2 4 1
0.239252 -0.00452895 -0.00452895 2 4 1
0.24125 -0.00450526 -0.00450526 2 4 1
0.243249 -0.00448191 -0.00448191 2 4 1
0.245248 -0.00445889 -0.00445889 2 4 1
0.247247 -0.00443621 -0.00443621 2 4 1
0.249246 -0.00441385 -0.00441385 2 4 1
0.251245 -0.00439181 -0.00439181 2 4 1
0.253244 -0.00437008 -0.00437008 2 4 1
0.255243 -0.00434865 -0.00434865 2 4 1
0.257242 -0.00432752 -0.00432752 2 4 1
0.259241 -0.00430667 -0.00430667 2 4 1
0.26124 -0.00428611 -0.00428611 2 4 1
0.263239 -0.00426582 -0.00426582 2 4 1
0.265238 -0.00424581 -0.00424581 2 4 1
0.267237 -0.00422606 -0.00422606 2 4 1
0.269236 -0.00420657 -0.00420657 2 4 1
0.271235 -0.00418734 -0.00418734 2 4 1
0.273234 -0.00416835 -0.00416835 2 4 1
0.275233 -0.00414961 -0.00414961 2 4 1
0.277232 -0.00413111 -0.00413111 2 4 1
0.279232 -0.00411285 -0.00411285 2 4 1
0.281231 -0.00409481 -0.00409481 2 4 1
0.28323 -0.004077 -0.004077 2 4 1
0.285229 -0.00405941 -0.00405941 2 4 1
0.287228 -0.00404203 -0.00404203 2 4 1
0.289227 -0.00402487 -0.00402487 2 4 1
0.291226 -0.00400792 -0.00400792 2 4 1
0.293225 -0.00399117 -0.00399117 2 4 1
0.295224 -0.00397462 -0.00397462 2 4 1
0.297223 -0.00395827 -0.00395827 2 4 1
0.299222 -0.00394211 -0.00394211 2 4 1
0.301221 -0.00392614 -0.00392614 2 4 1
0.075465 -0.01 -0.01 2 4 1
0.073476 -0.0101984 -0.0101984 2 4 1
0.0714877 -0.0104042 -0.0104042 2 4 1
0.0695009 -0.0106233 -0.0106233 2 4 1
0.0675156 -0.010857 -0.010857 2 4 1
0.0655319 -0.0111038 -0.0111038 2 4 1
0.0635501 -0.0113648 -0.0113648 2 4 1
0.0615703 -0.0116413 -0.0116413 2 4 1
0.0595929 -0.0119348 -0.0119348 2 4 1
0.0576183 -0.0122468 -0.0122468 2 4 1
0.055647 -0.0125792 -0.0125792 2 4 1
0.0536795 -0.0129339 -0.0129339 2 4 1
0.0517165 -0.0133133 -0.0133133 2 4 1
0.0497589 -0.0137199 -0.0137199 2 4 1
0.0478077 -0.0141566 -0.0141566 2 4 1
0.0458641 -0.0146267 -0.0146267 2 4 1
0.0439297 -0.015134 -0.015134 2 4 1
0.0420063 -0.0156825 -0.0156825 2 4 1
0.0400962 -0.0162769 -0.0162769 2 4 1
0.0382024 -0.0169225 -0.0169225 2 4 1
0.0363284 -0.0176248 -0.0176248 2 4 1
0.0344785 -0.01839 -0.01839 2 4 1
0.0326579 -0.0192245 -0.0192245 2 4 1
0.0308731 -0.020135 -0.020135 2 4 1
0.0291314 -0.0211277 -0.0211277 2 4 1
0.0274413 -0.0222082 -0.0222082 2 4 1
0.025812 -0.0233807 -0.0233807 2 4 1
0.0242531 -0.0246474 -0.0246474 2 4 1
0.0227736 -0.0260078 -0.0260078 2 4 1
0.0213815 -0.0274583 -0.0274583 2 4 1
0.0200821 -0.028993 -0.028993 2 4 1
0.0188781 -0.0306033 -0.0306033 2 4 1
0.0177692 -0.0322797 -0.0322797 2 4 1
0.0167523 -0.0340123 -0.0340123 2 4 1
0.0158226 -0.0357918 -0.0357918 2 4 1
0.0149735 -0.0376098 -0.0376098 2 4 1
0.0141984 -0.0394592 -0.0394592 2 4 1
0.0134902 -0.0413342 -0.0413342 2 4 1
0.0128422 -0.04323 -0.04323 2 4 1
0.0122484 -0.0451426 -0.0451426 2 4 1
0.011703 -0.0470691 -0.0470691 2 4 1
0.011201 -0.0490068 -0.0490068 2 4 1
0.010738 -0.0509539 -0.0509539 2 4 1
