0.01 -0.00467169 -0.00467169 2 9 1
0.00800261 -0.00466905 -0.00466905 2 9 1
0.0060051 -0.00466642 -0.00466642 2 9 1
0.00400761 -0.0046638 -0.0046638 2 9 1
0.00201011 -0.0046612 -0.0046612 2 9 1
1.25955e-05 -0.00465861 -0.00465861 2 9 1
-0.00198492 -0.00465604 -0.00465604 2 9 1
-0.00398246 -0.00465347 -0.00465347 2 9 1
-0.00597999 -0.00465091 -0.00465091 2 9 1
-0.00797754 -0.00464837 -0.00464837 2 9 1
-0.0099751 -0.00464583 -0.00464583 2 9 1
-0.0119727 -0.00464331 -0.00464331 2 9 1
-0.0139702 -0.0046408 -0.0046408 2 9 1
-0.0159678 -0.00463829 -0.00463829 2 9 1
-0.0179654 -0.0046358 -0.0046358 2 9 1
-0.019963 -0.00463332 -0.00463332 2 9 1
-0.0219607 -0.00463085 -0.00463085 2 9 1
-0.0239583 -0.00462839 -0.00462839 2 9 1
-0.0259559 -0.00462594 -0.00462594 2 9 1
-0.0279536 -0.0046235 -0.0046235 2 9 1
-0.0299512 -0.00462107 -0.00462107 2 9 1
-0.0319489 -0.00461866 -0.00461866 2 9 1
-0.0339465 -0.00461625 -0.00461625 2 9 1
-0.0359442 -0.00461385 -0.00461385 2 9 1
-0.0379419 -0.00461146 -0.00461146 2 9 1
-0.0399396 -0.00460908 -0.00460908 2 9 1
-0.0419373 -0.00460671 -0.00460671 2 9 1
-0.043935 -0.00460435 -0.00460435 2 9 1
-0.0459327 -0.00460201 -0.00460201 2 9 1
-0.0479305 -0.00459967 -0.00459967 2 9 1
-0.0499282 -0.00459734 -0.00459734 2 9 1
-0.0519259 -0.00459502 -0.00459502 2 9 1
-0.0539237 -0.00459271 -0.00459271 2 9 1
-0.0559215 -0.0045904 -0.0045904 2 9 1
-0.0579192 -0.00458811 -0.00458811 2 9 1
-0.059917 -0.00458583 -0.00458583 2 9 1
-0.0619148 -0.00458356 -0.00458356 2 9 1
-0.0639126 -0.00458129 -0.00458129 2 9 1
-0.0659104 -0.00457904 -0.00457904 2 9 1
-0.0679082 -0.00457679 -0.00457679 2 9 1
-0.069906 -0.00457456 -0.00457456 2 9 1
-0.0719039 -0.00457233 -0.00457233 2 9 1
-0.0739017 -0.00457011 -0.00457011 2 9 1
-0.0758996 -0.0045679 -0.0045679 2 9 1
-0.0778974 -0.0045657 -0.0045657 2 9 1
-0.0798953 -0.00456351 -0.00456351 2 9 1
-0.0818931 -0.00456132 -0.00456132 2 9 1
-0.083891 -0.00455915 -0.00455915 2 9 1
-0.0858889 -0.00455698 -0.00455698 2 9 1
-0.0878868 -0.00455482 -0.00455482 2 9 1
-0.0898847 -0.00455268 -0.00455268 2 9 1
-0.0918826 -0.00455053 -0.00455053 2 9 1
-0.0938805 -0.0045484 -0.0045484 2 9 1
-0.0958785 -0.00454628 -0.00454628 2 9 1
-0.0978764 -0.00454416 -0.00454416 2 9 1
-0.0998743 -0.00454206 -0.00454206 2 9 1
-0.101872 -0.00453996 -0.00453996 2 9 1
-0.10387 -0.00453787 -0.00453787 2 9 1
-0.105868 -0.00453578 -0.00453578 2 9 1
-0.107866 -0.00453371 -0.00453371 2 9 1
-0.109864 -0.00453164 -0.00453164 2 9 1
-0.111862 -0.00452959 -0.00452959 2 9 1
-0.11386 -0.00452754 -0.00452754 2 9 1
-0.115858 -0.00452549 -0.00452549 2 9 1
-0.117856 -0.00452346 -0.00452346 2 9 1
-0.119854 -0.00452143 -0.00452143 2 9 1
